BALTIC OPERATIONAL AND OCEANOGRAPHICAL SYSTEM (BOOS)
OCEANOGRAPHIC DATA
STATIONS

BOOSNR	= Station Number used in BOOS
PLATFORM	= Platform ID
STATION	= Station Name (Vessel Name)
LAT	= Latitude in decimal degress
LON	= Longitude in decimal degress
 
TYPE	= Station Type
where
FP	= Fixed Platform
TG	= Tide Gauge
MB	= Moored Buoy
FB	= Ferrybox/Vessel
GL	= Glider
CT	= CTD Profiles 
SF	= Lightship

DATUM	= Sea Level Reference Datum

OWNER/PROVIDER/PU = Station Owner / Data Provider / Production unit
where
BSH	=	1850	Federal Maritime and Hydrographic Agency	larissa.mueller@bsh.de
CTH	=	3506	Chalmers Technical University	guinnar.elgered@chalmers.se
DMI	=	469	Danish Meteorological Institute	vh@dmi.dk
DMU	=	3037	Danish Centre for Environment and Energy	las@dmu.dk
EMHI	=	872	Estonian Meteorological and Hydrological Institute	urmas.lips@phys.sea.ee
EPA	=	680	Environmental Protection Agency	aaa@aaa.am.lt
FISHSEC	=	991	Federal Research Centre for Fisheries	info@fishsec.org
FM	=	1217	Swedish Armed Forces	johanna.linders@smhi.se
FMI	=	1725	Finnish Meteorological Institute	pekka.alenius@fmi.fi
GBG	=	-	City of Gothenburg	johanna.linders@smhi.se
HZG	=	2842	Helmholtz-Zentrum Geesthacht	wilhelm.petersen@gkss.de
IMWM	=	193	Institute for Water Management	magdalena.kaminska@imgw.pl
IOPAS	=	195	Institute of Oceanology	wichor@iopan.gda.pl
IOW	=	116	Baltic Sea Research Institute Warnemünde	iowinfo@io-warnemuende.de
KDI	=	466	Danish Coastal Authority	cas@kyst.dk
KMRC	=	617	Kristineberg Marine Research Station	johanna.linders@smhi.se
LEGMA	=	892	Latvian Environment, Geology and Meteorology Agency	jurijs.siskins@lvgma.gov.lv
LHEI	=	698	Latvian Institute of Aquatic Ecology	anda.ikauniece@lhei.lv
LLUR	=	2537	State Office for Agriculture, Environment and Rural Areas of Schleswig Holstein	poststelle@llur.landsh.de
LNU	=	4812	Linnaeus University	johanna.linders@smhi.se
LUNG	=	993	State Agency for Environment, Nature and Geology, Mecklenburg-Vorpommern	poststelle@lung.mv-regierung.de
METNO	=	1212	Norwegian Meteorological Institute	bruce.hackett@met.no
MIG	=	1241	Maritime Institute Gdansk	anstas@im.gda.pl
MSI	=	713	Marine Systems Institute at Tallinn University of Technology	urmas.lips@msi.ttu.ee
NERI	=	729	National Environmental Research institute	las@dmu.dk
NIVA	=	1417	Norwegian Institute for Water research	pierre.jaccard@niva.no
NIOZ 	=	630	Royal Netherlands Institute for Sea Research	dmg@nioz.nl
NWAHEM	=	911	North-West Regional Administration for Hydrometeorology and Environmental Monitoring	gvi@meteo.nw.ru
RAS	=	685	P.P.Shirshov Institute of Oceanology	office@ocean.ru
RIHMI	=	681	All-Russia Research Institute of Hydrometeorological Information	nodc@meteo.ru
RUMS	=	2710	Federal Hydrometeorology and Environmental Monitoring Service	opnikitin@mail.ru
SMA	=	1215	Swedish Maritime Administration	lars.tornquist@sjofartsverket.se
SMF	=	618	Stockholm Research Centre	johanna.linders@smhi.se
SMHI	=	545	Swedish Meteorological and Hydrological Institute	johanna.linders@smhi.se
STE	=	1218	Stena Line	johanna.linders@smhi.se
SYKE	=	1104	Finnish Environmental Institute	seppo.kaitala@ymparisto.fi
UMF	=	622	Umea Research Centre	johanna.linders@smhi.se
UT	=	3138	University of Tartu	ivan.kuprijanov@ut.ee
WSA	=	2313	German Federal Waterways and Shipping Administration	larissa.mueller@bsh.de

PARAMETERS	= Parameters (myo_code) provided from each station. See MYO_PARAMETERS.txt for more information.


BOOSNR	PLATFORM	STATION	LAT	LON	TYPE	DATUM	OWNER	PROVIDER	PU	PARAMETERS
40631	SMHISO27	SÖ27 / SKETTNEFJ	58.8095	17.4970	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40632	SMHISO29	SÖ29 / BOKÖSUND	58.8450	17.5840	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40633	SMHISO37	SÖ37 / ASKÖFJÄRDEN	58.8258	17.6983	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40634	SMHIGB11	GB11 / BRÅVIK PAMPUSFJ	58.6283	16.3078	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40635	SMHIGB16	GB16 / BRÅVIK LÖNÖ	58.5963	16.8415	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40636	SMHIGB20	GB20 / BRÅVIK Ö ESTERÖN	58.6407	16.3863	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40637	SMHIGB22	GB22 / BRÅVIK MELLERSTA	58.6408	16.4865	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40638	SMHINO01	NO01 / ARKÖSUND	58.4887	16.9505	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL

40651	SMHI3125	3125 LAUSVIKEN	57.3068	18.7548	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40652	SMHI4002	4002 IREVIKEN	57.8550	18.5983	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40653	SMHIFA1	FÅ1 FÅRÖSUND	57.8932	19.0368	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40654	SMHIKL12	KL12 KLINTEHAMN	57.4000	18.1313	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40655	SMHIVA6	VÄ6 SLITE	57.6853	18.9108	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL

40701	SMFB1	B1	58.8000	17.6300	CT	-	SMF	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40702	SMFBY29	BY29 / LL19	58.8833	20.3167	CT	-	SMF	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40703	SMFBY31	BY31 LANDSORTSDJ / LL23	58.5600	18.2400	CT	-	SMF	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL

40711	SMHIASKRIKEFJARDEN	ASKRIKEFJÄRDEN	59.3832	18.2162	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40712	SMHIBAGGENSFJARDEN	BAGGENSFJÄRDEN	59.2952	18.3198	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40713	SMHIBLOCKHUSUDDEN	BLOCKHUSUDDEN	59.3192	18.1527	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40714	SMHIBLOMSKAR	BLOMSKÄR	59.4043	18.1367	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40715	SMHIERSTAVIKEN	ERSTAVIKEN	59.2460	18.3458	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40716	SMHIFARSTAVIKEN	FARSTAVIKEN	59.3253	18.3773	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40717	SMHIFRANSKASTENARNA	FRANSKA STENARNA	59.2517	18.6807	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40718	SMHIHALVKAKSSUNDET	HALVKAKSSUNDET	59.3438	18.2258	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40719	SMHIHAMMARBYSJO	HAMMARBY SJÖ	59.3078	18.0990	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40720	SMHIIKORN	IKORN	59.4888	18.4988	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40721	SMHIKANHOLMSFJARDEN	KANHOLMSFJÄRDEN	59.3355	18.7710	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40722	SMHIKARANTANBOJEN	KARANTÄNBOJEN	59.3580	18.1115	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40723	SMHIKOVIKSUDDE	KOVIKSUDDE	59.3662	18.3432	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40724	SMHIKYRKFJADERN	KYRKFJÄRDEN (S)	59.4333	18.1900	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40725	SMHILANNERSTASUNDET	LÄNNERSTASUNDET	59.2985	18.2295	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40726	SMHISVAXHOLMSFJARDEN	S VAXHOLMSFJÄRDEN	59.3995	18.3472	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40727	SMHINVAXHOLMSFJARDEN	NORRA VAXHOLMSFJÄRDEN	59.4057	18.3582	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40728	SMHINVEKNO	NV EKNÖ	59.3138	18.8527	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40729	SMHINYVARP	NYVARP	59.4092	18.5205	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40730	SMHIOXDJUPET	OXDJUPET	59.3990	18.4398	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40731	SMHIS1	S1 / BAGGHUSFJ	59.9187	18.8955	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40732	SMHIS5B	S5B / HAVSSVALGET	59.8217	19.1733	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40733	SMHIS6ARHOLMA	S6 / S ARHOLMA	59.8285	19.0845	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40734	SMHIS8	S8 / NORRTÄLJEVIKEN	59.7692	19.0275	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40735	SMHIS13	S13 / NORRTÄLJEFJÄRDEN	59.7610	18.7562	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40736	SMHIS15	S15 / V TJOCKÖ	59.7452	19.0965	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40737	SMHIS17	S17 / S KAPELLSKÄR	59.7103	19.0840	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40738	SMHIS17B	S17B / FARLEDEN SÖDERARM	59.7477	19.2690	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40739	SMHIS19	S19 / S EDSVIKEN	59.4118	17.9985	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40740	SMHIS19C	S19C / BRUNNSVIKEN	59.3708	18.0368	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40741	SMHIS21	S21 / O STOMMARÖ	59.6865	18.9210	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40742	SMHIS24	S24 / SPILLERSBODA	59.6903	18.8582	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40743	SMHIS27	S27 / SV SVARTÖ	59.6602	18.8388	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40744	SMHIS30	S30 / BLIDÖSUND	59.6497	18.9320	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40745	SMHIS32	S32 / V YXLAN	59.6328	18.8612	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40746	SMHIS36	S36 / VETTERSHAGAFJ	59.6020	18.6943	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40747	SMHIS38	S38 / SIARÖ	59.5685	18.6513	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40748	SMHIS38B	S38B / SV LERVIKSÖN	59.5473	18.5952	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40749	SMHIS45	S45 / N SVARTÖ	59.4562	18.6475	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40750	SMHIS50	S50 / S MORSKEN	59.4788	19.0455	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40751	SMHIS56	S56 / S RÖDLÖGA	59.5420	19.2153	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40752	SMHIS68	S68 / S VAXHOLMSFJ	59.3967	18.3723	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40753	SMHIS82	S82 / VINDÖ STRÖM	59.3643	18.6348	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40754	SMHIS90B	S90B / HANSTENSFJÄRDEN	59.0457	18.4925	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40755	SMHIS94	S94 / TRANARÖFJ	59.2732	18.5303	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40756	SMHIS95	S95 / ÅTERLÖGAFJ	59.2872	18.5030	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40757	SMHIS96B	S96B / EXT KOLSTRÖMM	59.2902	18.3792	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40758	SMHIS97	S97 / NÄMDÖFJÄRDEN	59.1910	18.6042	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40759	SMHIS99	S99 / INGARÖFJÄRDEN	59.2135	18.4708	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40760	SMHIS100	S100 / ERSTVIKEN	59.2208	18.3930	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40761	SMHIS103	S103 / VISSVASSFJÄRD	59.1840	18.3913	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40762	SMHIS104	S104 / ÄLLMORAFJÄRDEN	59.2007	18.3820	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40763	SMHIS108	S108 / HORSFJÄRDEN	59.0412	18.1140	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40764	SMHIS110	S110 / S MYSINGEN	58.9237	18.0992	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40765	SMHIS110B	S110B / S MYSINGEN	58.9013	18.0130	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40766	SMHIS118	S118 / DRAGFJÄRDEN	58.8480	17.8810	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40767	SMHIS120	S120 / GRÄNÖFJÄRDEN	59.1708	18.4317	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40768	SMHIS121	S121 / N STYRMANNEN	58.8880	17.8188	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40769	SMHIS123	S123 / N FÅLLNÄSVIKEN	58.9305	17.7878	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40770	SMHIS125	S125 / DYVIK	58.8892	17.8685	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40771	SMHIS125B	S125B / EXT SVARTFJ	58.8990	17.8553	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40772	SMHIS125C	S125C / EXT TOTTNÄS	58.9025	17.8457	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40773	SMHIS127	S127 / ULVSUNDET	59.0638	17.6378	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40774	SMHIS128	S128 / S HALLSFJ (H7)	59.1178	17.6875	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40775	SMHIS130	S130 / IGELSTAVIKEN	59.1705	17.6657	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40776	SMHIS131	S131 / KAGGFJÄRDEN (H9)	59.0847	17.7422	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40777	SMHIS132	S132	59.1902	17.6325	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40778	SMHISLUSSEN	SLUSSEN	59.3203	18.0827	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40779	SMHISOOSTERSKAR	SO ÖSTERSKÄR	59.4478	18.3467	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40780	SMHISOLLENKRONA	SOLLENKROKA	59.3783	18.6733	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40781	SMHISOLOFJARDEN	SOLÖFJÄRDEN	59.3772	18.4427	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40782	SMHITRALHAVETII	TRÄLHAVET II	59.4395	18.3907	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40783	SMHIU4B	U4B / O SVARTHAREN	60.5388	17.7177	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40784	SMHIU9	U9 / LÅNGALMAFJ	60.2780	18.4903	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40785	SMHIU10	U10 / RAGGARÖFJ	60.2125	18.6133	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40786	SMHIU11	U11 / GALTFJ	60.1620	18.5830	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40787	SMHIU16	U16 / ORTALAVIKEN	60.0848	18.7632	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40788	SMHIU16A	U16A	59.9875	18.8003	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40789	SMHIU17	U17 / ELLASTRÖMMEN	60.2157	18.6953	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40790	SMHIU20	U20 / GÄLLÖFJÄRDEN	60.4038	18.5102	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40791	SMHIVAXLET	VÄXLET	59.5867	18.7367	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40792	SMHIAKERVIKSUDDE	ÅKERVIKSUDDE	59.3450	18.7633	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40793	SMHIAGNOFJARDEN	ÄGNÖFJÄRDEN	59.2685	18.3867	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL

40801	SMHIBILLUDDEN	BILLUDDEN / B1	60.6585	17.4912	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40802	SMHIEGGEGRUND	EGGEGRUND / B4	60.7068	17.5138	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40803	SMHIK506	K506	60.9575	17.1667	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40804	SMHIK508	K508	60.9697	17.1835	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40805	SMHIK619	K619	60.6887	17.2190	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40806	SMHIK627	K627	60.7117	17.2745	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40807	SMHIK630	K630	60.7292	17.3167	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40808	SMHIK643	K643	60.6970	17.2840	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40809	SMHIB2	LÅNGSANDSÖRARNA / B2	60.6633	17.6067	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40810	SMHIB3	SKUTSKÄRSVERKEN / B3	60.6623	17.4072	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40811	SMHIK152	K152	61.7137	17.1252	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40812	SMHIK158	K158	61.6945	17.2265	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40813	SMHIK179	K179	61.6218	17.1497	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40814	SMHIK190	K190	61.6233	17.2228	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40815	SMHIK200	K200	61.6437	17.3030	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40816	SMHIK283	K283	61.6033	17.2483	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40817	SMHIK286	K286	61.5818	17.1545	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40818	SMHIK288	K288	61.5775	17.0982	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40819	SMHIK293	K293	61.5442	17.0815	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40820	SMHIK333	K333	61.2590	17.1878	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40821	SMHIK336	K336 / G	61.2775	17.1662	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40822	SMHIK338	K338 / I	61.3110	17.0930	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40823	SMHIK350	K350 / SM	61.2623	17.1670	CT	-	SMHI	SMHI	SMHI	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
